id_kandidat,cv_text,id_lowongan,job_desc,label
C0153,"Saya lulusan Statistika, pengalaman 2 tahun sebagai Data Analyst menggunakan Excel.",L003,"Dicari Software Engineer dengan keahlian Node.js, minimal pengalaman 5 tahun.",0
C0154,Pengalaman 1 tahun sebagai admin dengan kemampuan Microsoft Excel.,L004,"Dibutuhkan Digital Marketer dengan fokus pada SEM, pengalaman kerja minimal 4 tahun.",0
C0155,"Saya memiliki pengalaman 1 tahun sebagai Software Engineer, menguasai React.",L005,"Dicari Software Engineer dengan keahlian React, minimal pengalaman 1 tahun.",1
C0156,Pengalaman 3 tahun sebagai admin dengan kemampuan Filing System.,L006,"Lowongan Accounting Staff, menguasai MYOB, pengalaman kerja minimal 6 tahun.",0
C0157,"Saya memiliki pengalaman 4 tahun sebagai Software Engineer, menguasai Node.js.",L007,"Lowongan Data Analyst dengan keahlian Tableau, pengalaman minimal 5 tahun.",0
C0158,Saya memiliki pengalaman 4 tahun di bidang pemasaran digital dengan fokus pada Google Ads.,L008,"Lowongan Accounting Staff, menguasai Tax Reporting, pengalaman kerja minimal 6 tahun.",0
C0159,Saya memiliki pengalaman 4 tahun di bidang pemasaran digital dengan fokus pada SEM.,L009,"Dibutuhkan Digital Marketer dengan fokus pada SEM, pengalaman kerja minimal 4 tahun.",1
C0160,"Saya lulusan Statistika, pengalaman 5 tahun sebagai Data Analyst menggunakan Tableau.",L010,"Lowongan Data Analyst dengan keahlian Tableau, pengalaman minimal 5 tahun.",1
C0161,"Lulusan Akuntansi dengan pengalaman 4 tahun, terbiasa dengan MYOB.",L001,"Dicari Software Engineer dengan keahlian Spring Boot, minimal pengalaman 7 tahun.",0
C0162,"Lulusan Akuntansi dengan pengalaman 2 tahun, terbiasa dengan Tax Reporting.",L002,"Lowongan Accounting Staff, menguasai Tax Reporting, pengalaman kerja minimal 2 tahun.",1
C0163,"Saya memiliki pengalaman 2 tahun sebagai Software Engineer, menguasai Spring Boot.",L003,"Lowongan Accounting Staff, menguasai Tax Reporting, pengalaman kerja minimal 5 tahun.",0
C0164,"Saya memiliki pengalaman 4 tahun sebagai Software Engineer, menguasai Node.js.",L004,"Staff Administrasi dibutuhkan, harus menguasai ERP, pengalaman minimal 6 tahun.",0
C0165,Saya memiliki pengalaman 3 tahun di bidang pemasaran digital dengan fokus pada SEO.,L005,"Dibutuhkan Digital Marketer dengan fokus pada SEO, pengalaman kerja minimal 3 tahun.",1
C0166,"Saya lulusan Statistika, pengalaman 3 tahun sebagai Data Analyst menggunakan Tableau.",L006,"Staff Administrasi dibutuhkan, harus menguasai Email Management, pengalaman minimal 5 tahun.",0
C0167,"Saya memiliki pengalaman 5 tahun sebagai Software Engineer, menguasai Java.",L007,"Dicari Software Engineer dengan keahlian Java, minimal pengalaman 5 tahun.",1
C0168,"Lulusan Akuntansi dengan pengalaman 2 tahun, terbiasa dengan Tax Reporting.",L008,"Lowongan Accounting Staff, menguasai Tax Reporting, pengalaman kerja minimal 2 tahun.",1
C0169,"Lulusan Akuntansi dengan pengalaman 2 tahun, terbiasa dengan MYOB.",L009,"Dibutuhkan Digital Marketer dengan fokus pada SEM, pengalaman kerja minimal 3 tahun.",0
C0170,"Saya memiliki pengalaman 3 tahun sebagai Software Engineer, menguasai Java.",L010,"Lowongan Data Analyst dengan keahlian Tableau, pengalaman minimal 5 tahun.",0
C0171,"Saya lulusan Statistika, pengalaman 4 tahun sebagai Data Analyst menggunakan Python.",L001,"Dibutuhkan Digital Marketer dengan fokus pada Content Creation, pengalaman kerja minimal 7 tahun.",0
C0172,Pengalaman 2 tahun sebagai admin dengan kemampuan Email Management.,L002,"Staff Administrasi dibutuhkan, harus menguasai Email Management, pengalaman minimal 2 tahun.",1
C0173,Pengalaman 2 tahun sebagai admin dengan kemampuan Filing System.,L003,"Lowongan Data Analyst dengan keahlian Excel, pengalaman minimal 4 tahun.",0
C0174,Pengalaman 3 tahun sebagai admin dengan kemampuan Microsoft Excel.,L004,"Lowongan Accounting Staff, menguasai MYOB, pengalaman kerja minimal 5 tahun.",0
C0175,Pengalaman 3 tahun sebagai admin dengan kemampuan Microsoft Excel.,L005,"Lowongan Data Analyst dengan keahlian Excel, pengalaman minimal 4 tahun.",0
C0176,Pengalaman 2 tahun sebagai admin dengan kemampuan Inventory Control.,L006,"Lowongan Data Analyst dengan keahlian Python, pengalaman minimal 4 tahun.",0
C0177,"Saya lulusan Statistika, pengalaman 3 tahun sebagai Data Analyst menggunakan Tableau.",L007,"Dicari Software Engineer dengan keahlian Node.js, minimal pengalaman 6 tahun.",0
C0178,Saya memiliki pengalaman 2 tahun di bidang pemasaran digital dengan fokus pada Google Ads.,L008,"Lowongan Data Analyst dengan keahlian Python, pengalaman minimal 4 tahun.",0
C0179,"Saya memiliki pengalaman 4 tahun sebagai Software Engineer, menguasai Node.js.",L009,"Dicari Software Engineer dengan keahlian Node.js, minimal pengalaman 4 tahun.",1
C0180,"Saya lulusan Statistika, pengalaman 2 tahun sebagai Data Analyst menggunakan Python.",L010,"Lowongan Data Analyst dengan keahlian Python, pengalaman minimal 2 tahun.",1
C0181,Saya memiliki pengalaman 5 tahun di bidang pemasaran digital dengan fokus pada Content Creation.,L001,"Dibutuhkan Digital Marketer dengan fokus pada Content Creation, pengalaman kerja minimal 5 tahun.",1
C0182,"Saya memiliki pengalaman 5 tahun sebagai Software Engineer, menguasai Java.",L002,"Dicari Software Engineer dengan keahlian Java, minimal pengalaman 5 tahun.",1
C0183,"Saya memiliki pengalaman 5 tahun sebagai Software Engineer, menguasai Spring Boot.",L003,"Dicari Software Engineer dengan keahlian Spring Boot, minimal pengalaman 5 tahun.",1
C0184,Pengalaman 4 tahun sebagai admin dengan kemampuan Filing System.,L004,"Dibutuhkan Digital Marketer dengan fokus pada Content Creation, pengalaman kerja minimal 5 tahun.",0
C0185,Pengalaman 1 tahun sebagai admin dengan kemampuan Email Management.,L005,"Dicari Software Engineer dengan keahlian Node.js, minimal pengalaman 4 tahun.",0
C0186,Saya memiliki pengalaman 5 tahun di bidang pemasaran digital dengan fokus pada Content Creation.,L006,"Dibutuhkan Digital Marketer dengan fokus pada Content Creation, pengalaman kerja minimal 5 tahun.",1
C0187,Saya memiliki pengalaman 1 tahun di bidang pemasaran digital dengan fokus pada SEM.,L007,"Staff Administrasi dibutuhkan, harus menguasai ERP, pengalaman minimal 2 tahun.",0
C0188,"Saya memiliki pengalaman 5 tahun sebagai Software Engineer, menguasai Java.",L008,"Dicari Software Engineer dengan keahlian Java, minimal pengalaman 5 tahun.",1
C0189,"Lulusan Akuntansi dengan pengalaman 3 tahun, terbiasa dengan Excel.",L009,"Staff Administrasi dibutuhkan, harus menguasai Microsoft Excel, pengalaman minimal 6 tahun.",0
C0190,"Lulusan Akuntansi dengan pengalaman 3 tahun, terbiasa dengan Accurate.",L010,"Dicari Software Engineer dengan keahlian Python, minimal pengalaman 6 tahun.",0
C0191,"Saya memiliki pengalaman 3 tahun sebagai Software Engineer, menguasai Node.js.",L001,"Lowongan Accounting Staff, menguasai Excel, pengalaman kerja minimal 4 tahun.",0
C0192,"Lulusan Akuntansi dengan pengalaman 3 tahun, terbiasa dengan Tax Reporting.",L002,"Lowongan Accounting Staff, menguasai Tax Reporting, pengalaman kerja minimal 3 tahun.",1
C0193,"Lulusan Akuntansi dengan pengalaman 5 tahun, terbiasa dengan Excel.",L003,"Dibutuhkan Digital Marketer dengan fokus pada SEM, pengalaman kerja minimal 8 tahun.",0
C0194,"Lulusan Akuntansi dengan pengalaman 3 tahun, terbiasa dengan SAP.",L004,"Lowongan Accounting Staff, menguasai SAP, pengalaman kerja minimal 3 tahun.",1
C0195,Saya memiliki pengalaman 4 tahun di bidang pemasaran digital dengan fokus pada Instagram Ads.,L005,"Dibutuhkan Digital Marketer dengan fokus pada Instagram Ads, pengalaman kerja minimal 4 tahun.",1
C0196,"Saya lulusan Statistika, pengalaman 1 tahun sebagai Data Analyst menggunakan Pandas.",L006,"Lowongan Data Analyst dengan keahlian Pandas, pengalaman minimal 1 tahun.",1
C0197,Saya memiliki pengalaman 4 tahun di bidang pemasaran digital dengan fokus pada Instagram Ads.,L007,"Lowongan Data Analyst dengan keahlian Tableau, pengalaman minimal 7 tahun.",0
C0198,"Saya lulusan Statistika, pengalaman 4 tahun sebagai Data Analyst menggunakan Python.",L008,"Lowongan Accounting Staff, menguasai SAP, pengalaman kerja minimal 5 tahun.",0
C0199,"Saya lulusan Statistika, pengalaman 5 tahun sebagai Data Analyst menggunakan Pandas.",L009,"Dibutuhkan Digital Marketer dengan fokus pada Google Ads, pengalaman kerja minimal 6 tahun.",0
C0200,"Saya memiliki pengalaman 1 tahun sebagai Software Engineer, menguasai Node.js.",L010,"Dicari Software Engineer dengan keahlian Node.js, minimal pengalaman 1 tahun.",1
C0201,"Saya memiliki pengalaman 2 tahun sebagai Software Engineer, menguasai Node.js.",L001,"Dicari Software Engineer dengan keahlian Node.js, minimal pengalaman 2 tahun.",1
C0202,Pengalaman 4 tahun sebagai admin dengan kemampuan Filing System.,L002,"Dicari Software Engineer dengan keahlian Python, minimal pengalaman 5 tahun.",0
C0203,"Lulusan Akuntansi dengan pengalaman 3 tahun, terbiasa dengan Accurate.",L003,"Lowongan Data Analyst dengan keahlian Excel, pengalaman minimal 6 tahun.",0
C0204,Saya memiliki pengalaman 3 tahun di bidang pemasaran digital dengan fokus pada SEO.,L004,"Staff Administrasi dibutuhkan, harus menguasai Microsoft Excel, pengalaman minimal 5 tahun.",0
C0205,"Lulusan Akuntansi dengan pengalaman 4 tahun, terbiasa dengan Tax Reporting.",L005,"Staff Administrasi dibutuhkan, harus menguasai ERP, pengalaman minimal 5 tahun.",0
C0206,"Saya lulusan Statistika, pengalaman 4 tahun sebagai Data Analyst menggunakan SQL.",L006,"Lowongan Data Analyst dengan keahlian SQL, pengalaman minimal 4 tahun.",1
C0207,"Saya lulusan Statistika, pengalaman 2 tahun sebagai Data Analyst menggunakan SQL.",L007,"Lowongan Data Analyst dengan keahlian SQL, pengalaman minimal 2 tahun.",1
C0208,"Saya lulusan Statistika, pengalaman 4 tahun sebagai Data Analyst menggunakan SQL.",L008,"Lowongan Accounting Staff, menguasai Accurate, pengalaman kerja minimal 6 tahun.",0
C0209,"Lulusan Akuntansi dengan pengalaman 3 tahun, terbiasa dengan Accurate.",L009,"Dibutuhkan Digital Marketer dengan fokus pada Instagram Ads, pengalaman kerja minimal 6 tahun.",0
C0210,"Saya memiliki pengalaman 5 tahun sebagai Software Engineer, menguasai Python.",L010,"Dicari Software Engineer dengan keahlian Python, minimal pengalaman 5 tahun.",1
C0211,Pengalaman 2 tahun sebagai admin dengan kemampuan Inventory Control.,L001,"Staff Administrasi dibutuhkan, harus menguasai Inventory Control, pengalaman minimal 2 tahun.",1
C0212,Pengalaman 5 tahun sebagai admin dengan kemampuan ERP.,L002,"Lowongan Data Analyst dengan keahlian Pandas, pengalaman minimal 8 tahun.",0
C0213,"Lulusan Akuntansi dengan pengalaman 2 tahun, terbiasa dengan Excel.",L003,"Lowongan Accounting Staff, menguasai Excel, pengalaman kerja minimal 2 tahun.",1
C0214,"Saya memiliki pengalaman 3 tahun sebagai Software Engineer, menguasai Java.",L004,"Dicari Software Engineer dengan keahlian Java, minimal pengalaman 3 tahun.",1
C0215,"Saya memiliki pengalaman 2 tahun sebagai Software Engineer, menguasai Node.js.",L005,"Staff Administrasi dibutuhkan, harus menguasai Inventory Control, pengalaman minimal 4 tahun.",0
C0216,"Saya lulusan Statistika, pengalaman 1 tahun sebagai Data Analyst menggunakan Tableau.",L006,"Dicari Software Engineer dengan keahlian Spring Boot, minimal pengalaman 3 tahun.",0
C0217,"Lulusan Akuntansi dengan pengalaman 3 tahun, terbiasa dengan Tax Reporting.",L007,"Staff Administrasi dibutuhkan, harus menguasai Inventory Control, pengalaman minimal 6 tahun.",0
C0218,"Lulusan Akuntansi dengan pengalaman 3 tahun, terbiasa dengan MYOB.",L008,"Lowongan Accounting Staff, menguasai MYOB, pengalaman kerja minimal 3 tahun.",1
C0219,"Saya lulusan Statistika, pengalaman 2 tahun sebagai Data Analyst menggunakan SQL.",L009,"Lowongan Data Analyst dengan keahlian SQL, pengalaman minimal 2 tahun.",1
C0220,"Lulusan Akuntansi dengan pengalaman 1 tahun, terbiasa dengan SAP.",L010,"Lowongan Accounting Staff, menguasai SAP, pengalaman kerja minimal 1 tahun.",1
C0221,"Saya memiliki pengalaman 5 tahun sebagai Software Engineer, menguasai Python.",L001,"Dicari Software Engineer dengan keahlian Python, minimal pengalaman 5 tahun.",1
C0222,Pengalaman 5 tahun sebagai admin dengan kemampuan Filing System.,L002,"Staff Administrasi dibutuhkan, harus menguasai Filing System, pengalaman minimal 5 tahun.",1
C0223,"Saya memiliki pengalaman 5 tahun sebagai Software Engineer, menguasai Java.",L003,"Staff Administrasi dibutuhkan, harus menguasai Microsoft Excel, pengalaman minimal 7 tahun.",0
C0224,"Lulusan Akuntansi dengan pengalaman 3 tahun, terbiasa dengan Excel.",L004,"Lowongan Accounting Staff, menguasai Excel, pengalaman kerja minimal 3 tahun.",1
C0225,Saya memiliki pengalaman 1 tahun di bidang pemasaran digital dengan fokus pada SEO.,L005,"Lowongan Accounting Staff, menguasai SAP, pengalaman kerja minimal 3 tahun.",0
C0226,"Saya lulusan Statistika, pengalaman 4 tahun sebagai Data Analyst menggunakan Tableau.",L006,"Dibutuhkan Digital Marketer dengan fokus pada Instagram Ads, pengalaman kerja minimal 5 tahun.",0
C0227,Pengalaman 3 tahun sebagai admin dengan kemampuan Filing System.,L007,"Dibutuhkan Digital Marketer dengan fokus pada SEO, pengalaman kerja minimal 5 tahun.",0
C0228,"Saya lulusan Statistika, pengalaman 1 tahun sebagai Data Analyst menggunakan Tableau.",L008,"Lowongan Data Analyst dengan keahlian Tableau, pengalaman minimal 1 tahun.",1
C0229,"Saya lulusan Statistika, pengalaman 1 tahun sebagai Data Analyst menggunakan Excel.",L009,"Dicari Software Engineer dengan keahlian React, minimal pengalaman 3 tahun.",0
C0230,"Saya memiliki pengalaman 2 tahun sebagai Software Engineer, menguasai Node.js.",L010,"Staff Administrasi dibutuhkan, harus menguasai Filing System, pengalaman minimal 3 tahun.",0
C0231,"Saya memiliki pengalaman 4 tahun sebagai Software Engineer, menguasai Java.",L001,"Staff Administrasi dibutuhkan, harus menguasai Filing System, pengalaman minimal 6 tahun.",0
C0232,"Lulusan Akuntansi dengan pengalaman 5 tahun, terbiasa dengan MYOB.",L002,"Lowongan Accounting Staff, menguasai MYOB, pengalaman kerja minimal 5 tahun.",1
C0233,"Saya lulusan Statistika, pengalaman 2 tahun sebagai Data Analyst menggunakan Excel.",L003,"Lowongan Data Analyst dengan keahlian Excel, pengalaman minimal 2 tahun.",1
C0234,"Saya lulusan Statistika, pengalaman 4 tahun sebagai Data Analyst menggunakan SQL.",L004,"Dibutuhkan Digital Marketer dengan fokus pada SEM, pengalaman kerja minimal 5 tahun.",0
C0235,Saya memiliki pengalaman 1 tahun di bidang pemasaran digital dengan fokus pada SEM.,L005,"Lowongan Data Analyst dengan keahlian Pandas, pengalaman minimal 4 tahun.",0
C0236,"Saya lulusan Statistika, pengalaman 1 tahun sebagai Data Analyst menggunakan Tableau.",L006,"Lowongan Accounting Staff, menguasai MYOB, pengalaman kerja minimal 4 tahun.",0
C0237,"Lulusan Akuntansi dengan pengalaman 2 tahun, terbiasa dengan Tax Reporting.",L007,"Staff Administrasi dibutuhkan, harus menguasai Email Management, pengalaman minimal 4 tahun.",0
C0238,"Lulusan Akuntansi dengan pengalaman 1 tahun, terbiasa dengan Tax Reporting.",L008,"Lowongan Accounting Staff, menguasai Tax Reporting, pengalaman kerja minimal 1 tahun.",1
C0239,Pengalaman 2 tahun sebagai admin dengan kemampuan Microsoft Excel.,L009,"Staff Administrasi dibutuhkan, harus menguasai Microsoft Excel, pengalaman minimal 2 tahun.",1
C0240,"Saya lulusan Statistika, pengalaman 4 tahun sebagai Data Analyst menggunakan Pandas.",L010,"Lowongan Data Analyst dengan keahlian Pandas, pengalaman minimal 4 tahun.",1
C0241,Saya memiliki pengalaman 1 tahun di bidang pemasaran digital dengan fokus pada Google Ads.,L001,"Staff Administrasi dibutuhkan, harus menguasai Inventory Control, pengalaman minimal 4 tahun.",0
C0242,"Lulusan Akuntansi dengan pengalaman 3 tahun, terbiasa dengan Accurate.",L002,"Dicari Software Engineer dengan keahlian Spring Boot, minimal pengalaman 6 tahun.",0
C0243,"Lulusan Akuntansi dengan pengalaman 3 tahun, terbiasa dengan Accurate.",L003,"Dicari Software Engineer dengan keahlian Java, minimal pengalaman 5 tahun.",0
C0244,"Saya lulusan Statistika, pengalaman 1 tahun sebagai Data Analyst menggunakan Python.",L004,"Lowongan Data Analyst dengan keahlian Python, pengalaman minimal 1 tahun.",1
C0245,Pengalaman 2 tahun sebagai admin dengan kemampuan Filing System.,L005,"Lowongan Data Analyst dengan keahlian Tableau, pengalaman minimal 5 tahun.",0
C0246,"Saya memiliki pengalaman 2 tahun sebagai Software Engineer, menguasai Spring Boot.",L006,"Dicari Software Engineer dengan keahlian Spring Boot, minimal pengalaman 2 tahun.",1
C0247,Saya memiliki pengalaman 4 tahun di bidang pemasaran digital dengan fokus pada SEM.,L007,"Dicari Software Engineer dengan keahlian Spring Boot, minimal pengalaman 6 tahun.",0
C0248,Saya memiliki pengalaman 3 tahun di bidang pemasaran digital dengan fokus pada SEM.,L008,"Lowongan Accounting Staff, menguasai Tax Reporting, pengalaman kerja minimal 4 tahun.",0
C0249,Pengalaman 1 tahun sebagai admin dengan kemampuan Filing System.,L009,"Dicari Software Engineer dengan keahlian Node.js, minimal pengalaman 2 tahun.",0
C0250,Saya memiliki pengalaman 2 tahun di bidang pemasaran digital dengan fokus pada Content Creation.,L010,"Dicari Software Engineer dengan keahlian Spring Boot, minimal pengalaman 3 tahun.",0
C0251,"Saya memiliki pengalaman 5 tahun sebagai Software Engineer, menguasai Node.js.",L001,"Dibutuhkan Digital Marketer dengan fokus pada SEM, pengalaman kerja minimal 7 tahun.",0
C0252,"Saya memiliki pengalaman 2 tahun sebagai Software Engineer, menguasai Spring Boot.",L002,"Dicari Software Engineer dengan keahlian Spring Boot, minimal pengalaman 2 tahun.",1
C0253,Saya memiliki pengalaman 4 tahun di bidang pemasaran digital dengan fokus pada Instagram Ads.,L003,"Lowongan Data Analyst dengan keahlian Excel, pengalaman minimal 7 tahun.",0
C0254,Pengalaman 1 tahun sebagai admin dengan kemampuan Email Management.,L004,"Dibutuhkan Digital Marketer dengan fokus pada Google Ads, pengalaman kerja minimal 3 tahun.",0
C0255,Pengalaman 3 tahun sebagai admin dengan kemampuan ERP.,L005,"Staff Administrasi dibutuhkan, harus menguasai ERP, pengalaman minimal 3 tahun.",1
C0256,Saya memiliki pengalaman 3 tahun di bidang pemasaran digital dengan fokus pada Google Ads.,L006,"Dicari Software Engineer dengan keahlian Node.js, minimal pengalaman 5 tahun.",0
C0257,Saya memiliki pengalaman 5 tahun di bidang pemasaran digital dengan fokus pada Instagram Ads.,L007,"Dibutuhkan Digital Marketer dengan fokus pada Instagram Ads, pengalaman kerja minimal 5 tahun.",1
